FlightID,Date,RouteID,Departure Delay,AircraftID,Scheduled Departure,Avg Ticket Price,Total Fare,Flight Month,Flight Year
Flight7594,41850,ORD-LAX,5.6,179,7:00:00 PM,385.00,63525,7,2014
Flight7595,42359,ORD-PHX,4.2,80,7:30:00 AM,350.00,63350,12,2015
Flight7596,41818,ORD-DEN,2,34,4:00:00 PM,330.00,61050,6,2014
Flight7597,41662,ORD-FLL,1.6,147,9:30:00 AM,300.00,55500,1,2014
Flight7598,41972,ORD-SFO,4.7,102,4:00:00 PM,562.50,104063,11,2014
Flight7599,41705,ORD-SFO,0.8,132,5:00:00 PM,375.00,69375,3,2014
Flight7600,41835,ORD-ATL,10.7,124,1:00:00 PM,220.00,40700,7,2014
Flight7601,42337,ORD-MSP,3.9,41,7:00:00 AM,172.50,28463,11,2015
Flight7602,41864,ORD-LGA,1.1,195,3:00:00 PM,302.50,49913,8,2014
Flight7603,41725,ORD-CLT,1.7,85,7:00:00 PM,125.00,22625,3,2014
Flight7604,42021,ORD-ATL,12.6,100,5:00:00 PM,200.00,37000,1,2015
Flight7605,42331,ORD-EWR,3.7,120,7:30:00 AM,337.50,62438,11,2015
Flight7606,41664,ORD-DTW,2,84,8:30:00 AM,115.00,20815,1,2014
Flight7607,42157,ORD-LGA,1.8,99,7:00:00 PM,302.50,55963,6,2015
Flight7608,41886,ORD-DEN,1.9,155,3:00:00 PM,300.00,49500,9,2014
Flight7609,41989,ORD-DTW,3.1,193,8:30:00 AM,115.00,18975,12,2014
Flight7610,41927,ORD-MSP,0.2,115,12:30:00 PM,115.00,21275,10,2014
Flight7611,41709,ORD-MCO,2.9,123,10:00:00 AM,250.00,46250,3,2014
Flight7612,42252,ORD-DEN,2.7,174,7:00:00 PM,300.00,49500,9,2015
Flight7613,42010,ORD-MSP,1.8,133,7:00:00 PM,115.00,21275,1,2015
Flight7614,42249,ORD-MIA,2.7,108,5:00:00 PM,300.00,55500,9,2015
Flight7615,41729,ORD-MIA,1.7,62,8:00:00 AM,300.00,49500,3,2014
Flight7616,41683,ORD-DFW,2.2,121,5:00:00 PM,200.00,37000,2,2014
Flight7617,41905,ORD-PHX,1.6,178,5:30:00 PM,250.00,41250,9,2014
Flight7618,41707,ORD-IAH,2.6,53,5:00:00 PM,200.00,33000,3,2014
Flight7619,41742,ORD-LAX,3.1,9,5:30:00 PM,350.00,64750,4,2014
Flight7620,42193,ORD-SEA,0.8,140,3:30:00 PM,385.00,71225,7,2015
Flight7621,42016,ORD-JFK,2.4,188,10:00:00 AM,250.00,41250,1,2015
Flight7622,42168,ORD-MCO,1.3,139,7:30:00 PM,275.00,50875,6,2015
Flight7623,41661,ORD-LGA,0.8,89,3:30:00 PM,275.00,49775,1,2014
Flight7624,41761,ORD-DTW,1.3,200,7:00:00 AM,115.00,18975,5,2014
Flight7625,41974,ORD-BOS,1.5,130,1:00:00 PM,300.00,55500,12,2014
Flight7626,41990,ORD-DEN,0.9,16,3:00:00 PM,300.00,55500,12,2014
Flight7627,42337,ORD-LAX,10.4,21,5:00:00 PM,525.00,97125,11,2015
Flight7628,42151,ORD-SFO,1.1,70,3:00:00 PM,375.00,67875,5,2015
Flight7629,41821,ORD-IAD,1,209,11:00:00 AM,330.00,54450,7,2014
Flight7630,42159,ORD-PHL,1.6,20,7:00:00 AM,302.50,55963,6,2015
Flight7631,41761,ORD-ATL,7.3,85,8:00:00 AM,200.00,36200,5,2014
Flight7632,42166,ORD-SFO,1.4,175,9:00:00 AM,412.50,68063,6,2015
Flight7633,41871,ORD-LAS,1.9,60,5:30:00 PM,302.50,49913,8,2014
Flight7634,41970,ORD-MSP,2.6,23,10:00:00 AM,172.50,31913,11,2014
Flight7635,41819,ORD-LAX,5.5,50,10:00:00 AM,385.00,63525,6,2014
Flight7636,42185,ORD-LAS,2.6,61,7:00:00 AM,302.50,49913,6,2015
Flight7637,42301,ORD-MIA,2,18,7:00:00 PM,300.00,55500,10,2015
Flight7638,42016,ORD-PHX,1.3,33,3:30:00 PM,250.00,46250,1,2015
Flight7639,41768,ORD-SFO,2.2,46,7:00:00 PM,375.00,61875,5,2014
Flight7640,41662,ORD-EWR,2.6,186,3:00:00 PM,225.00,37125,1,2014
Flight7641,41843,ORD-JFK,1.5,192,6:00:00 PM,275.00,45375,7,2014
Flight7642,41730,ORD-CLT,1.6,81,5:00:00 PM,125.00,22625,4,2014
Flight7643,41967,ORD-LAX,10,83,6:00:00 PM,525.00,95025,11,2014
Flight7644,42148,ORD-ATL,10.8,176,7:00:00 AM,200.00,33000,5,2015
Flight7645,41865,ORD-BOS,1.5,193,8:30:00 PM,330.00,54450,8,2014
Flight7646,41680,ORD-DFW,2.3,185,8:30:00 PM,200.00,33000,2,2014
Flight7647,41925,ORD-LGA,1.8,57,7:00:00 AM,275.00,45375,10,2014
Flight7648,41848,ORD-DTW,2.7,30,9:30:00 AM,126.50,23403,7,2014
Flight7649,41833,ORD-SFO,1.6,92,2:30:00 PM,412.50,76313,7,2014
Flight7650,42351,ORD-LAS,1.5,152,4:00:00 PM,275.00,45375,12,2015
Flight7651,42264,ORD-MIA,2.6,167,6:00:00 PM,300.00,49500,9,2015
Flight7652,42244,ORD-EWR,1.3,79,7:00:00 PM,247.50,44798,8,2015
Flight7653,42329,ORD-SFO,1.7,11,8:00:00 PM,375.00,69375,11,2015
Flight7654,42159,ORD-IAH,1.5,22,6:00:00 PM,220.00,40700,6,2015
Flight7655,42213,ORD-SEA,2.2,99,8:00:00 PM,385.00,71225,7,2015
Flight7656,41677,ORD-MCO,2.8,136,5:00:00 PM,250.00,46250,2,2014
Flight7657,41896,ORD-LAX,5.2,195,9:30:00 PM,350.00,57750,9,2014
Flight7658,41709,ORD-SEA,1.9,78,7:00:00 AM,350.00,63350,3,2014
Flight7659,41862,ORD-LAX,6.1,5,7:30:00 PM,385.00,71225,8,2014
Flight7660,41998,ORD-LAX,10.1,105,8:00:00 AM,490.00,90650,12,2014
Flight7661,41667,ORD-JFK,1.2,76,5:00:00 PM,250.00,45250,1,2014
Flight7662,42232,ORD-SFO,2.3,173,2:00:00 PM,412.50,68063,8,2015
Flight7663,42157,ORD-SEA,3.3,189,6:00:00 PM,385.00,63525,6,2015
Flight7664,41658,ORD-CLT,1,73,7:30:00 PM,125.00,22625,1,2014
Flight7665,42187,ORD-SFO,1.8,13,6:00:00 PM,412.50,76313,7,2015
Flight7666,42158,ORD-DEN,2.2,48,7:30:00 AM,330.00,54450,6,2015
Flight7667,41893,ORD-PHX,2.5,100,9:00:00 PM,250.00,46250,9,2014
Flight7668,41872,ORD-CLT,3.3,6,7:00:00 PM,137.50,25438,8,2014
Flight7669,41875,ORD-LAX,4,141,8:00:00 AM,385.00,71225,8,2014
Flight7670,42298,ORD-LAS,2.1,179,8:00:00 PM,275.00,45375,10,2015
Flight7671,41808,ORD-CLT,3.4,125,8:00:00 AM,137.50,25438,6,2014
Flight7672,42234,ORD-BOS,1.6,58,5:30:00 PM,330.00,54450,8,2015
Flight7673,41818,ORD-DTW,1.1,89,8:30:00 PM,126.50,22897,6,2014
Flight7674,42014,ORD-CLT,1.9,38,7:00:00 PM,125.00,20625,1,2015
Flight7675,41731,ORD-BOS,2.5,34,6:00:00 PM,300.00,55500,4,2014
Flight7676,42145,ORD-MIA,1.8,153,4:30:00 PM,300.00,49500,5,2015
Flight7677,42365,ORD-LAS,2.7,97,7:00:00 PM,385.00,71225,12,2015
Flight7678,42178,ORD-SEA,1.2,115,8:30:00 AM,385.00,71225,6,2015
Flight7679,42009,ORD-LAS,2.4,111,6:00:00 PM,275.00,50875,1,2015
Flight7680,41975,ORD-PHL,2.7,81,12:00:00 PM,275.00,49775,12,2014
Flight7681,41906,ORD-BOS,2.6,143,7:30:00 PM,300.00,55500,9,2014
Flight7682,41737,ORD-CLT,2.4,190,7:30:00 AM,125.00,20625,4,2014
Flight7683,41901,ORD-CLT,1.6,201,1:00:00 PM,125.00,20625,9,2014
Flight7684,42315,ORD-BOS,1,157,8:00:00 AM,300.00,49500,11,2015
Flight7685,41717,ORD-MCO,2,12,5:00:00 PM,250.00,46250,3,2014
Flight7686,41909,ORD-JFK,3.5,158,5:00:00 PM,250.00,41250,9,2014
Flight7687,42316,ORD-SFO,2.1,112,5:30:00 PM,375.00,69375,11,2015
Flight7688,42274,ORD-ATL,11.3,29,11:00:00 AM,200.00,37000,9,2015
Flight7689,41959,ORD-PHL,3.9,188,5:00:00 PM,275.00,45375,11,2014
Flight7690,42153,ORD-DEN,2.4,198,8:00:00 AM,300.00,49500,5,2015
Flight7691,41699,ORD-LAX,4.5,187,4:00:00 PM,350.00,57750,3,2014
Flight7692,41852,ORD-DFW,2.9,45,5:00:00 PM,220.00,36300,8,2014
Flight7693,42075,ORD-ATL,9.3,105,6:00:00 PM,200.00,37000,3,2015
Flight7694,41822,ORD-SEA,1.6,40,7:00:00 AM,385.00,63525,7,2014
Flight7695,41954,ORD-SFO,2.9,197,7:00:00 AM,375.00,61875,11,2014
Flight7696,41698,ORD-JFK,1.6,54,5:00:00 PM,250.00,41250,2,2014
Flight7697,42317,ORD-PHX,1.9,121,8:00:00 PM,250.00,46250,11,2015
Flight7698,41693,ORD-ATL,9.1,97,7:00:00 AM,200.00,37000,2,2014
Flight7699,41710,ORD-SFO,0.5,85,2:00:00 PM,375.00,67875,3,2014
Flight7700,41717,ORD-FLL,1.8,176,6:00:00 PM,300.00,49500,3,2014
Flight7701,41895,ORD-BOS,2.7,66,6:30:00 PM,300.00,54300,9,2014
Flight7702,41796,ORD-JFK,2.3,164,6:30:00 PM,275.00,45375,6,2014
Flight7703,42287,ORD-LAX,3.7,210,10:30:00 AM,350.00,57750,10,2015
Flight7704,41965,ORD-JFK,1.1,16,2:00:00 PM,250.00,46250,11,2014
Flight7705,41729,ORD-SEA,1.8,98,11:30:00 AM,350.00,64750,3,2014
Flight7706,42038,ORD-BWI,1.7,101,5:00:00 PM,240.00,44400,2,2015
Flight7707,41834,ORD-PHX,0.6,65,6:00:00 PM,275.00,49775,7,2014
Flight7708,42020,ORD-LAS,2.7,107,7:00:00 PM,275.00,50875,1,2015
Flight7709,42324,ORD-DFW,0.3,187,7:30:00 PM,200.00,33000,11,2015
Flight7710,42336,ORD-EWR,4.6,41,2:00:00 PM,337.50,55688,11,2015
Flight7711,42312,ORD-LAX,2.3,108,8:30:00 PM,350.00,64750,11,2015
Flight7712,42237,ORD-DEN,3.4,146,7:00:00 AM,330.00,61050,8,2015
Flight7713,42174,ORD-EWR,3.7,119,7:00:00 AM,247.50,45788,6,2015
Flight7714,41755,ORD-PHX,2.5,82,8:00:00 PM,250.00,45250,4,2014
Flight7715,41713,ORD-MIA,1,172,3:00:00 PM,300.00,49500,3,2014
Flight7716,41894,ORD-DTW,2.1,87,4:00:00 PM,115.00,20815,9,2014
Flight7717,42102,ORD-EWR,1.5,10,6:00:00 PM,225.00,41625,4,2015
Flight7718,41944,ORD-SFO,2.1,117,7:00:00 PM,375.00,69375,11,2014
Flight7719,41731,ORD-SFO,2.4,122,7:00:00 AM,375.00,69375,4,2014
Flight7720,41761,ORD-LAX,3.3,16,10:00:00 AM,350.00,64750,5,2014
Flight7721,42189,ORD-MIA,2.2,198,5:00:00 PM,330.00,54450,7,2015
Flight7722,42190,ORD-SEA,1.7,145,5:30:00 PM,385.00,71225,7,2015
Flight7723,41958,ORD-LAS,1.5,40,10:00:00 AM,275.00,45375,11,2014
Flight7724,42186,ORD-IAH,1.4,142,7:00:00 PM,220.00,40700,7,2015
Flight7725,41795,ORD-SFO,2.6,72,11:00:00 AM,412.50,74663,6,2014
Flight7726,41821,ORD-DEN,1.4,69,5:00:00 PM,330.00,59730,7,2014
Flight7727,41918,ORD-IAH,2.6,35,3:00:00 PM,200.00,37000,10,2014
Flight7728,41849,ORD-DTW,2.5,169,6:00:00 PM,126.50,20873,7,2014
Flight7729,42055,ORD-SEA,1.6,63,5:30:00 PM,350.00,63350,2,2015
Flight7730,42031,ORD-IAD,2.1,18,7:30:00 PM,300.00,55500,1,2015
Flight7731,42196,ORD-JFK,1.2,113,12:00:00 PM,275.00,50875,7,2015
Flight7732,42346,ORD-LAX,5.4,162,7:00:00 AM,350.00,57750,12,2015
Flight7733,41773,ORD-DEN,1.9,142,9:00:00 PM,300.00,55500,5,2014
Flight7734,42203,ORD-DTW,2.1,101,7:00:00 AM,126.50,23403,7,2015
Flight7735,41779,ORD-DFW,2.6,45,3:00:00 PM,200.00,33000,5,2014
Flight7736,41748,ORD-DEN,3,189,6:00:00 PM,300.00,49500,4,2014
Flight7737,42027,ORD-LGA,2.1,47,6:30:00 PM,275.00,45375,1,2015
Flight7738,41742,ORD-BOS,3.9,38,5:00:00 PM,300.00,49500,4,2014
Flight7739,42103,ORD-MIA,1.4,103,7:00:00 AM,300.00,55500,4,2015
Flight7740,42296,ORD-CLT,2.8,20,8:00:00 AM,125.00,23125,10,2015
Flight7741,41973,ORD-DEN,3.3,149,8:00:00 AM,450.00,83250,11,2014
Flight7742,41970,ORD-SFO,7.2,120,7:00:00 AM,562.50,104063,11,2014
Flight7743,41850,ORD-DEN,1.7,140,3:00:00 PM,330.00,61050,7,2014
Flight7744,42098,ORD-LAX,4.7,164,7:00:00 PM,350.00,57750,4,2015
Flight7745,41951,ORD-LAS,1.3,110,12:00:00 PM,275.00,50875,11,2014
Flight7746,41806,ORD-IAH,1.4,147,1:00:00 PM,220.00,40700,6,2014
Flight7747,42183,ORD-DEN,2.4,21,8:00:00 AM,330.00,61050,6,2015
Flight7748,42239,ORD-DEN,0.8,210,9:00:00 AM,330.00,54450,8,2015
Flight7749,41844,ORD-DFW,1.6,122,7:00:00 AM,220.00,40700,7,2014
Flight7750,42169,ORD-SEA,1.1,67,7:30:00 AM,385.00,69685,6,2015
Flight7751,42063,ORD-PHL,2.1,5,6:30:00 PM,275.00,50875,2,2015
Flight7752,42193,ORD-JFK,0.7,167,8:30:00 AM,275.00,45375,7,2015
Flight7753,41853,ORD-DTW,2.5,42,7:30:00 PM,126.50,20873,8,2014
Flight7754,41945,ORD-CLT,2.2,152,9:30:00 PM,125.00,20625,11,2014
Flight7755,41876,ORD-EWR,1.5,77,7:00:00 AM,247.50,44798,8,2014
Flight7756,42161,ORD-ATL,11.1,4,8:00:00 AM,220.00,40700,6,2015
Flight7757,41845,ORD-MSP,2.1,19,10:30:00 AM,126.50,23403,7,2014
Flight7758,41851,ORD-DEN,1.6,178,4:00:00 PM,330.00,54450,7,2014
Flight7759,41765,ORD-PHL,1.4,120,2:00:00 PM,275.00,50875,5,2014
Flight7760,42321,ORD-CLT,1.2,51,1:00:00 PM,125.00,20625,11,2015
Flight7761,42196,ORD-BOS,1.1,75,6:00:00 PM,330.00,59730,7,2015
Flight7762,42206,ORD-BOS,2.2,140,7:00:00 PM,330.00,61050,7,2015
Flight7763,41967,ORD-SEA,2.4,13,4:00:00 PM,525.00,97125,11,2014
Flight7764,41808,ORD-BOS,2.8,35,8:00:00 AM,330.00,61050,6,2014
Flight7765,42294,ORD-PHL,1.7,148,9:00:00 PM,275.00,50875,10,2015
Flight7766,41754,ORD-IAD,3.4,89,4:00:00 PM,300.00,54300,4,2014
Flight7767,41873,ORD-EWR,1.9,43,7:00:00 PM,247.50,40838,8,2014
Flight7768,41660,ORD-ATL,6.6,154,3:00:00 PM,200.00,33000,1,2014
Flight7769,42324,ORD-ATL,7.9,24,7:00:00 AM,200.00,37000,11,2015
Flight7770,41795,ORD-ATL,11.1,134,6:00:00 PM,220.00,40700,6,2014
Flight7771,41648,ORD-IAH,1.8,23,7:00:00 PM,200.00,37000,1,2014
Flight7772,42137,ORD-EWR,1.6,126,7:00:00 PM,225.00,41625,5,2015
Flight7773,41828,ORD-JFK,3,93,5:30:00 PM,275.00,50875,7,2014
Flight7774,42207,ORD-SFO,2.8,171,10:30:00 AM,412.50,68063,7,2015
Flight7775,42088,ORD-IAH,3.2,129,9:30:00 AM,200.00,37000,3,2015
Flight7776,42206,ORD-LAS,2.3,180,9:00:00 AM,302.50,49913,7,2015
Flight7777,42151,ORD-BOS,2.8,8,7:00:00 AM,300.00,55500,5,2015
Flight7778,41661,ORD-JFK,2.2,86,8:00:00 AM,250.00,45250,1,2014
Flight7779,41812,ORD-DTW,0.5,57,7:30:00 AM,126.50,20873,6,2014
Flight7780,41838,ORD-BOS,0.9,88,8:00:00 AM,330.00,59730,7,2014
Flight7781,41705,ORD-CLT,-0.6,68,4:30:00 PM,125.00,22625,3,2014
Flight7782,42286,ORD-PHL,3.4,132,5:00:00 PM,275.00,50875,10,2015
Flight7783,41650,ORD-DFW,3.8,20,8:00:00 AM,200.00,37000,1,2014
Flight7784,42329,ORD-EWR,2.9,72,11:00:00 AM,225.00,40725,11,2015
Flight7785,41745,ORD-DFW,3.8,78,1:00:00 PM,200.00,36200,4,2014
Flight7786,41833,ORD-CLT,3.7,152,8:00:00 PM,137.50,22688,7,2014
Flight7787,42351,ORD-PHL,0.6,206,10:30:00 AM,275.00,45375,12,2015
Flight7788,41990,ORD-MIA,2.3,135,6:30:00 PM,300.00,55500,12,2014
Flight7789,42164,ORD-JFK,0.2,107,7:00:00 AM,275.00,50875,6,2015
Flight7790,42193,ORD-PHX,2.7,84,7:00:00 AM,275.00,49775,7,2015
Flight7791,42196,ORD-SEA,1.4,41,8:00:00 PM,385.00,63525,7,2015
Flight7792,41790,ORD-BOS,0.9,130,12:00:00 PM,300.00,55500,5,2014
Flight7793,41777,ORD-SEA,1.7,50,1:00:00 PM,350.00,57750,5,2014
Flight7794,41662,ORD-JFK,2.3,138,12:00:00 PM,250.00,46250,1,2014
Flight7795,41953,ORD-JFK,2.5,118,6:00:00 PM,250.00,46250,11,2014
Flight7796,42193,ORD-MSP,2.1,185,7:00:00 PM,126.50,20873,7,2015
Flight7797,42325,ORD-LAS,2.5,4,8:00:00 AM,275.00,50875,11,2015
Flight7798,42335,ORD-LGA,5.5,164,4:00:00 PM,412.50,68063,11,2015
Flight7799,42045,ORD-MSP,2.9,54,8:00:00 PM,115.00,18975,2,2015
Flight7800,42223,ORD-CLT,3.5,108,6:00:00 PM,137.50,25438,8,2015
Flight7801,42050,ORD-LAX,4.6,18,8:30:00 AM,350.00,64750,2,2015
Flight7802,42119,ORD-DFW,2.7,186,8:00:00 PM,200.00,33000,4,2015
Flight7803,41878,ORD-IAH,2.7,152,7:00:00 AM,220.00,36300,8,2014
Flight7804,41929,ORD-IAH,3.3,75,9:00:00 PM,200.00,36200,10,2014
Flight7805,42328,ORD-SFO,3,1,5:30:00 PM,375.00,69375,11,2015
Flight7806,41819,ORD-SFO,2.6,107,7:30:00 PM,412.50,76313,6,2014
Flight7807,41991,ORD-SFO,1.9,58,6:00:00 PM,375.00,61875,12,2014
Flight7808,42059,ORD-MIA,2.1,171,5:00:00 PM,300.00,49500,2,2015
Flight7809,41668,ORD-SFO,2.1,98,8:00:00 AM,375.00,69375,1,2014
Flight7810,41858,ORD-DFW,1.9,62,7:00:00 AM,220.00,36300,8,2014
Flight7811,41918,ORD-SEA,3.6,137,5:00:00 PM,350.00,64750,10,2014
Flight7812,41658,ORD-DTW,1.7,210,4:30:00 PM,115.00,18975,1,2014
Flight7813,41826,ORD-FLL,2.7,96,3:00:00 PM,330.00,61050,7,2014
Flight7814,41881,ORD-JFK,1.3,70,7:00:00 AM,275.00,49775,8,2014
Flight7815,42325,ORD-DEN,3.3,97,1:00:00 PM,300.00,55500,11,2015
Flight7816,42255,ORD-DFW,3,120,9:00:00 PM,200.00,37000,9,2015
Flight7817,41812,ORD-PHL,1.5,11,10:30:00 AM,302.50,55963,6,2014
Flight7818,41808,ORD-PHX,2.8,139,3:00:00 PM,275.00,50875,6,2014
Flight7819,41705,ORD-EWR,0.5,121,10:00:00 AM,225.00,41625,3,2014
Flight7820,42114,ORD-CLT,1.7,209,5:30:00 PM,125.00,20625,4,2015
Flight7821,41956,ORD-SFO,2.7,118,1:00:00 PM,375.00,69375,11,2014
Flight7822,41859,ORD-EWR,2,26,3:30:00 PM,247.50,45788,8,2014
Flight7823,42179,ORD-DEN,1.9,181,5:30:00 PM,330.00,54450,6,2015
Flight7824,41955,ORD-ATL,9.7,204,7:00:00 PM,200.00,33000,11,2014
Flight7825,41770,ORD-MSP,2.1,126,7:30:00 PM,115.00,21275,5,2014
Flight7826,41699,ORD-PHX,1.2,61,7:00:00 PM,250.00,41250,3,2014
Flight7827,42149,ORD-MSP,2.3,28,6:30:00 PM,115.00,21275,5,2015
Flight7828,42222,ORD-PHL,1.4,126,6:00:00 PM,302.50,55963,8,2015
Flight7829,42027,ORD-PHX,2.7,22,7:00:00 AM,250.00,46250,1,2015
Flight7830,41952,ORD-PHL,1,61,7:00:00 AM,275.00,45375,11,2014
Flight7831,42183,ORD-SFO,1.6,167,10:00:00 AM,412.50,68063,6,2015
Flight7832,42034,ORD-LAS,2.3,32,7:00:00 AM,275.00,50875,1,2015
Flight7833,41769,ORD-DEN,1.5,122,2:30:00 PM,300.00,55500,5,2014
Flight7834,42217,ORD-MCO,1.9,182,7:00:00 PM,275.00,45375,8,2015
Flight7835,42032,ORD-MIA,1.3,132,9:00:00 PM,300.00,55500,1,2015
Flight7836,41765,ORD-SFO,1.5,57,7:30:00 AM,375.00,61875,5,2014
Flight7837,41842,ORD-MSP,0.3,183,7:00:00 PM,126.50,20873,7,2014
Flight7838,41654,ORD-IAH,0.9,162,7:00:00 PM,200.00,33000,1,2014
Flight7839,42030,ORD-DEN,2.7,35,8:00:00 PM,300.00,55500,1,2015
Flight7840,42087,ORD-DTW,1.7,197,7:00:00 PM,115.00,18975,3,2015
Flight7841,41970,ORD-SFO,7.4,147,4:00:00 PM,562.50,104063,11,2014
Flight7842,41770,ORD-PHX,-0.1,113,3:30:00 PM,250.00,46250,5,2014
Flight7843,42073,ORD-CLT,2,142,5:00:00 PM,125.00,23125,3,2015
Flight7844,41878,ORD-SEA,2,144,7:30:00 PM,385.00,71225,8,2014
Flight7845,42287,ORD-IAH,2.4,146,7:00:00 PM,200.00,37000,10,2015
Flight7846,41804,ORD-MSP,2.9,128,5:00:00 PM,126.50,23403,6,2014
Flight7847,41695,ORD-DTW,2.4,80,3:30:00 PM,115.00,20815,2,2014
Flight7848,41641,ORD-DTW,1.8,152,5:30:00 PM,115.00,18975,1,2014
Flight7849,41666,ORD-IAH,2.1,14,12:00:00 PM,200.00,37000,1,2014
Flight7850,42044,ORD-CLT,1.6,173,1:00:00 PM,125.00,20625,2,2015
Flight7851,41934,ORD-DTW,2.4,81,9:30:00 AM,115.00,20815,10,2014
Flight7852,42231,ORD-DFW,0.6,195,1:30:00 PM,220.00,36300,8,2015
Flight7853,42293,ORD-JFK,2,20,6:00:00 PM,250.00,46250,10,2015
Flight7854,41732,ORD-LAX,5.1,114,6:00:00 PM,350.00,64750,4,2014
Flight7855,42256,ORD-PHL,1.6,74,2:00:00 PM,275.00,49775,9,2015
Flight7856,41998,ORD-DFW,3.4,198,9:30:00 PM,280.00,46200,12,2014
Flight7857,42298,ORD-LAS,0.7,172,5:00:00 PM,275.00,45375,10,2015
Flight7858,42234,ORD-MSP,2.3,144,5:00:00 PM,126.50,23403,8,2015
Flight7859,42335,ORD-DEN,5.8,49,7:00:00 PM,450.00,74250,11,2015
Flight7860,41939,ORD-JFK,3.7,16,11:00:00 AM,250.00,46250,10,2014
Flight7861,42175,ORD-JFK,2.8,59,3:00:00 PM,275.00,45375,6,2015
Flight7862,41741,ORD-MIA,1.2,134,9:00:00 AM,300.00,55500,4,2014
Flight7863,42287,ORD-JFK,2.5,161,8:00:00 AM,250.00,41250,10,2015
Flight7864,41845,ORD-SFO,2.4,78,8:00:00 PM,412.50,74663,7,2014
Flight7865,41746,ORD-DTW,1.3,115,7:30:00 AM,115.00,21275,4,2014
Flight7866,42163,ORD-FLL,3.4,6,6:00:00 PM,330.00,61050,6,2015
Flight7867,41713,ORD-SFO,2.1,97,5:00:00 PM,375.00,69375,3,2014
Flight7868,41913,ORD-ATL,10.8,4,5:00:00 PM,200.00,37000,10,2014
Flight7869,41769,ORD-EWR,1.9,44,7:00:00 PM,225.00,37125,5,2014
Flight7870,41969,ORD-PHX,5.2,31,9:00:00 AM,375.00,69375,11,2014
Flight7871,42359,ORD-PHL,3,126,7:00:00 AM,385.00,71225,12,2015
Flight7872,41740,ORD-DEN,1.6,158,5:00:00 PM,300.00,49500,4,2014
Flight7873,41647,ORD-MSP,0.9,43,8:00:00 AM,115.00,18975,1,2014
Flight7874,41654,ORD-LAX,3.6,80,8:00:00 AM,350.00,63350,1,2014
Flight7875,41758,ORD-JFK,2.8,113,7:00:00 PM,250.00,46250,4,2014
Flight7876,42001,ORD-DTW,4.2,103,1:00:00 PM,161.00,29785,12,2014
Flight7877,41676,ORD-LGA,1.3,132,9:00:00 AM,275.00,50875,2,2014
Flight7878,42150,ORD-DEN,1.5,24,7:30:00 PM,300.00,55500,5,2015
Flight7879,41774,ORD-PHX,1.7,152,10:30:00 AM,250.00,41250,5,2014
Flight7880,42313,ORD-BOS,1.3,21,10:00:00 AM,300.00,55500,11,2015
Flight7881,41862,ORD-IAH,2.3,208,7:30:00 PM,220.00,36300,8,2014
Flight7882,41869,ORD-ATL,9.3,69,12:00:00 PM,220.00,39820,8,2014
Flight7883,42268,ORD-BOS,1.6,184,7:30:00 PM,300.00,49500,9,2015
Flight7884,41938,ORD-IAH,3.5,116,9:30:00 AM,200.00,37000,10,2014
Flight7885,42038,ORD-LAX,5.7,78,7:00:00 PM,350.00,63350,2,2015
Flight7886,41888,ORD-CLT,1.4,107,7:30:00 AM,125.00,23125,9,2014
Flight7887,41665,ORD-DFW,3.3,48,7:00:00 PM,200.00,33000,1,2014
Flight7888,41934,ORD-DEN,1.8,56,7:00:00 AM,300.00,49500,10,2014
Flight7889,41893,ORD-MIA,1.6,136,12:00:00 PM,300.00,55500,9,2014
Flight7890,41731,ORD-PHX,2.5,76,4:30:00 PM,250.00,45250,4,2014
Flight7891,42207,ORD-LAS,2,182,8:00:00 AM,302.50,49913,7,2015
Flight7892,41835,ORD-DFW,1.6,103,2:30:00 PM,220.00,40700,7,2014
Flight7893,42260,ORD-JFK,2.1,6,5:00:00 PM,250.00,46250,9,2015
Flight7894,41858,ORD-DFW,2.3,3,8:00:00 AM,220.00,40700,8,2014
Flight7895,41993,ORD-MIA,0.9,12,10:00:00 AM,300.00,55500,12,2014
Flight7896,41725,ORD-CLT,2.1,4,7:30:00 PM,125.00,23125,3,2014
Flight7897,41716,ORD-IAH,2.2,206,6:00:00 PM,200.00,33000,3,2014
Flight7898,42360,ORD-LAS,1.5,72,8:00:00 PM,385.00,69685,12,2015
Flight7899,41993,ORD-LAX,5.2,42,6:00:00 PM,350.00,57750,12,2014
Flight7900,41885,ORD-IAD,1.9,90,6:30:00 PM,300.00,54300,9,2014
Flight7901,42245,ORD-SEA,1.9,23,7:30:00 PM,385.00,71225,8,2015
Flight7902,42089,ORD-ATL,10,16,7:00:00 AM,200.00,37000,3,2015
Flight7903,41906,ORD-LGA,1.6,93,3:00:00 PM,275.00,50875,9,2014
Flight7904,42173,ORD-MCO,2,122,7:00:00 AM,275.00,50875,6,2015
Flight7905,42337,ORD-LAS,4.7,40,7:00:00 AM,412.50,68063,11,2015
Flight7906,42226,ORD-MIA,1.3,116,1:00:00 PM,330.00,61050,8,2015
Flight7907,41722,ORD-SEA,2,112,7:00:00 AM,350.00,64750,3,2014
Flight7908,41797,ORD-BOS,1.1,22,5:00:00 PM,330.00,61050,6,2014
Flight7909,41793,ORD-JFK,2.1,103,10:00:00 AM,275.00,50875,6,2014
Flight7910,41791,ORD-JFK,2.1,155,12:00:00 PM,275.00,45375,6,2014
